header,true_label,true_binary,v3_bin_pred,v3_bin_conf,v3_sf_pred,v3_sf_conf,v4_bin_pred,v4_bin_conf,v4_sf_pred,v4_sf_conf,seq_length,modeled_sf,binary_eval,v3_bin_correct,v4_bin_correct,both_bin_correct,both_bin_wrong,v3_sf_correct,v4_sf_correct,both_sf_wrong
hAT_653-aEngPus#DNA/hAT,None,0,1,0.9760075,DNA/hAT,0.7752751,1,0.96951205,DNA/hAT,0.91682947,7737,False,True,False,False,False,True,True,True,False
hAT_381-aEngPus#DNA/hAT,None,0,1,0.9759705,DNA/hAT,0.80517036,1,0.93809867,DNA/hAT,0.9221321,8430,False,True,False,False,False,True,True,True,False
Unknown_28-rPodMel#DNA/hAT,None,0,1,0.97595435,DNA/hAT,0.69441044,1,0.9999708,DNA/hAT,0.91628623,1434,False,True,False,False,False,True,True,True,False
hAT_24-aEleCoq#DNA/hAT,None,0,1,0.9759495,DNA/hAT,0.78879416,1,0.98281324,DNA/hAT,0.91745853,8515,False,True,False,False,False,True,True,True,False
hAT_575-aEngPus#DNA/hAT,None,0,1,0.97594,DNA/hAT,0.7941027,1,0.9737638,DNA/hAT,0.91539687,7929,False,True,False,False,False,True,True,True,False
hAT_716-aEleCoq#DNA/hAT,None,0,1,0.9759301,DNA/hAT,0.78512377,1,0.9994623,DNA/hAT,0.92304194,5898,False,True,False,False,False,True,True,True,False
hAT_60-aMixFle#DNA/hAT,None,0,1,0.97589546,DNA/hAT,0.7755432,1,0.99120116,DNA/hAT,0.9162934,5036,False,True,False,False,False,True,True,True,False
hAT_898-aPelLes#DNA/hAT,None,0,1,0.9758228,DNA/hAT,0.7828711,1,0.9717361,DNA/hAT,0.9151155,8937,False,True,False,False,False,True,True,True,False
TcMar-Tc1_2-kStyCla#DNA/TcMar-Tc1,None,0,1,0.9757875,DNA/TcMar-Tc1,0.35688227,1,0.9998216,DNA/TcMar-Tc1,0.92231107,1460,False,True,False,False,False,True,True,True,False
Unknown_14-aPseCor#Unknown,None,0,1,0.9757839,DNA/hAT,0.7140904,1,0.9999844,DNA/hAT,0.9210064,2932,False,True,False,False,False,True,True,True,False
hAT_147-aEngPus#DNA/hAT,None,0,1,0.97577876,DNA/hAT,0.7916159,1,0.9479991,DNA/hAT,0.92016715,9254,False,True,False,False,False,True,True,True,False
hAT_901-aRhiDor#DNA/hAT,None,0,1,0.9757774,DNA/hAT,0.7062711,1,0.93777263,DNA/hAT,0.9213984,6905,False,True,False,False,False,True,True,True,False
TcMar-Tc1_39-kMyxGlu#DNA/TcMar-Tc1,None,0,1,0.97576684,DNA/TcMar-Tc1,0.63595325,1,0.9998461,DNA/TcMar-Tc1,0.9212408,1667,False,True,False,False,False,True,True,True,False
hAT_13-fPagPag#DNA/hAT,None,0,1,0.9757278,DNA/hAT,0.49483937,1,0.8968146,DNA/PiggyBac,0.31142673,3336,False,True,False,False,False,True,True,True,False
hAT_131-aRhiDor#DNA/hAT,None,0,1,0.97572577,DNA/hAT,0.7180725,1,0.92745185,DNA/hAT,0.9246491,8231,False,True,False,False,False,True,True,True,False
hAT_433-aEngPus#DNA/hAT,None,0,1,0.97572404,DNA/hAT,0.7923985,1,0.9714067,DNA/hAT,0.9152122,8311,False,True,False,False,False,True,True,True,False
hAT_55-kTriCli#DNA/hAT,None,0,1,0.9756378,DNA/hAT,0.8159288,1,0.99910647,DNA/hAT,0.9238615,3002,False,True,False,False,False,True,True,True,False
hAT_185-aXenPet#DNA/hAT,None,0,1,0.97561747,DNA/hAT,0.78121,1,0.96079344,DNA/hAT,0.9174377,7354,False,True,False,False,False,True,True,True,False
hAT_180-aXenPet#DNA/hAT,None,0,1,0.97561747,DNA/hAT,0.78121,1,0.9607864,DNA/hAT,0.9174393,7364,False,True,False,False,False,True,True,True,False
hAT_375-aPelLes#DNA/hAT,None,0,1,0.975599,DNA/hAT,0.77634287,1,0.97051316,DNA/hAT,0.9147855,11920,False,True,False,False,False,True,True,True,False
hAT_562-aEngPus#DNA/hAT,None,0,1,0.9755927,DNA/hAT,0.7690174,1,0.9360352,DNA/hAT,0.9221473,7952,False,True,False,False,False,True,True,True,False
Academ-1_12-fNotCoa#DNA/Academ-1,None,0,1,0.97559047,DNA/Academ-1,0.6806035,1,0.9998317,DNA/Academ-1,0.7619608,5079,False,True,False,False,False,True,True,True,False
hAT_337-aEngPus#DNA/hAT,None,0,1,0.97556543,DNA/hAT,0.772861,1,0.93619317,DNA/hAT,0.922281,8560,False,True,False,False,False,True,True,True,False
hAT_88-aXenPet#DNA/hAT,None,0,1,0.9755619,DNA/hAT,0.78053117,1,0.9705612,DNA/hAT,0.9156938,7712,False,True,False,False,False,True,True,True,False
hAT_634-aEngPus#DNA/hAT,None,0,1,0.97552514,DNA/hAT,0.76716936,1,0.9677467,DNA/hAT,0.916907,7773,False,True,False,False,False,True,True,True,False
hAT_150-aPelLes#DNA/hAT,None,0,1,0.97552466,DNA/hAT,0.7775808,1,0.96513546,DNA/hAT,0.91390103,6075,False,True,False,False,False,True,True,True,False
hAT_225-aEngPus#DNA/hAT,None,0,1,0.97551423,DNA/hAT,0.766657,1,0.96838915,DNA/hAT,0.91666055,8931,False,True,False,False,False,True,True,True,False
hAT_626-aRhiDor#DNA/hAT,None,0,1,0.97549987,DNA/hAT,0.6943584,1,0.9097914,DNA/hAT,0.9272373,7398,False,True,False,False,False,True,True,True,False
hAT_567-aEngPus#DNA/hAT,None,0,1,0.97548044,DNA/hAT,0.7578036,1,0.96153474,DNA/hAT,0.9181011,7945,False,True,False,False,False,True,True,True,False
hAT_122-aXenPet#DNA/hAT,None,0,1,0.97543097,DNA/hAT,0.7764752,1,0.95727354,DNA/hAT,0.91854936,7581,False,True,False,False,False,True,True,True,False
hAT_544-aEngPus#DNA/hAT,None,0,1,0.9754283,DNA/hAT,0.79104286,1,0.97263736,DNA/hAT,0.91506404,7988,False,True,False,False,False,True,True,True,False
hAT_25-fErpCal#DNA/hAT,None,0,1,0.975414,DNA/hAT,0.7768503,1,0.99876,DNA/hAT,0.6028742,2566,False,True,False,False,False,True,True,True,False
hAT_850-aRhiDor#DNA/hAT,None,0,1,0.97539073,DNA/hAT,0.7090829,1,0.8806341,DNA/hAT,0.93023634,7014,False,True,False,False,False,True,True,True,False
PiggyBac_37-aPleWal#DNA/PiggyBac,None,0,1,0.9753888,DNA/PiggyBac,0.9018305,1,0.99973387,DNA/PiggyBac,0.9041985,8918,False,True,False,False,False,True,True,True,False
hAT_30-aMixFle#DNA/hAT,None,0,1,0.9753395,DNA/hAT,0.68246454,1,0.9922988,DNA/hAT,0.91625214,5322,False,True,False,False,False,True,True,True,False
hAT_254-aEngPus#DNA/hAT,None,0,1,0.9753348,DNA/hAT,0.78189355,1,0.94367677,DNA/hAT,0.9203703,8822,False,True,False,False,False,True,True,True,False
hAT_70-aEleCoq#DNA/hAT,None,0,1,0.97531646,DNA/hAT,0.79306203,1,0.926759,DNA/hAT,0.92345935,8348,False,True,False,False,False,True,True,True,False
hAT_767-aEngPus#DNA/hAT,None,0,1,0.975299,DNA/hAT,0.78571284,1,0.9569393,DNA/hAT,0.91798866,7376,False,True,False,False,False,True,True,True,False
hAT_718-aEngPus#DNA/hAT,None,0,1,0.97529685,DNA/hAT,0.77549565,1,0.9962256,DNA/hAT,0.9199639,7557,False,True,False,False,False,True,True,True,False
hAT_474-aEngPus#DNA/hAT,None,0,1,0.97529685,DNA/hAT,0.76560944,1,0.9697779,DNA/hAT,0.9161121,8211,False,True,False,False,False,True,True,True,False
hAT_981-aRhiDor#DNA/hAT,None,0,1,0.9752934,DNA/hAT,0.73279536,1,0.90704226,DNA/hAT,0.9280338,6651,False,True,False,False,False,True,True,True,False
hAT_52-aPelLes#DNA/hAT,None,0,1,0.9752024,DNA/hAT,0.776031,1,0.9700926,DNA/hAT,0.91490406,6975,False,True,False,False,False,True,True,True,False
hAT_147-aPelLes#DNA/hAT,None,0,1,0.9751946,DNA/hAT,0.7806301,1,0.96604717,DNA/hAT,0.9139298,6094,False,True,False,False,False,True,True,True,False
hAT_616-aEleCoq#DNA/hAT,None,0,1,0.9751853,DNA/hAT,0.7804861,1,0.99781847,DNA/hAT,0.9170348,6578,False,True,False,False,False,True,True,True,False
hAT_26-aEngPus#DNA/hAT,None,0,1,0.9751806,DNA/hAT,0.7773302,1,0.9736312,DNA/hAT,0.9148374,9538,False,True,False,False,False,True,True,True,False
Unknown_337-fNanAnt#Unknown,None,0,1,0.9751449,DNA/TcMar-Tc1,0.4270265,1,0.9998845,DNA/TcMar-Tc1,0.9200191,1655,False,True,False,False,False,True,True,True,False
Unknown_50-aGeoSer#DNA,None,0,1,0.9750953,DNA,0.85976565,1,0.9952302,DNA,0.91861635,2111,False,True,False,False,False,True,True,True,False
Unknown_85-rPodMel#DNA,None,0,1,0.97508836,DNA,0.8570616,1,0.9999597,DNA,0.9105613,749,False,True,False,False,False,True,True,True,False
hAT_447-aEngPus#DNA/hAT,None,0,1,0.9750796,DNA/hAT,0.7663201,1,0.9685581,DNA/hAT,0.9164999,8282,False,True,False,False,False,True,True,True,False
hAT_158-aEleCoq#DNA/hAT,None,0,1,0.9750661,DNA/hAT,0.7901279,1,0.9958652,DNA/hAT,0.91847616,8017,False,True,False,False,False,True,True,True,False
hAT_709-aEleCoq#DNA/hAT,None,0,1,0.9750601,DNA/hAT,0.7020169,1,0.99886215,DNA/hAT,0.91512096,5926,False,True,False,False,False,True,True,True,False
hAT_694-aRhiDor#DNA/hAT,None,0,1,0.9750464,DNA/hAT,0.707982,1,0.8722925,DNA/hAT,0.9289077,8839,False,True,False,False,False,True,True,True,False
hAT_459-aEngPus#DNA/hAT,None,0,1,0.9750396,DNA/hAT,0.7772911,1,0.8637909,DNA/hAT,0.91991436,8253,False,True,False,False,False,True,True,True,False
hAT_175-aEleCoq#DNA/hAT,None,0,1,0.97503203,DNA/hAT,0.80019987,1,0.94981486,DNA/hAT,0.9211404,7944,False,True,False,False,False,True,True,True,False
Unknown_41-rPodGai#DNA,None,0,1,0.975001,DNA,0.7951162,1,0.9967338,DNA,0.9173829,1459,False,True,False,False,False,True,True,True,False
hAT_32-fAulStu#DNA,None,0,1,0.9749887,DNA/TcMar-Tc1,0.59279597,1,0.9930513,DNA/TcMar-Tc1,0.38047525,1286,False,True,False,False,False,True,True,True,False
Unknown_967-aBomVar#Unknown,None,0,1,0.9749693,DNA/hAT,0.85705376,1,0.9908398,DNA/PIF-Harbinger,0.68695194,2147,False,True,False,False,False,True,True,True,False
hAT_71-aPelLes#DNA/hAT,None,0,1,0.9749409,DNA/hAT,0.7700203,1,0.96995753,DNA/hAT,0.91377896,6854,False,True,False,False,False,True,True,True,False
hAT_865-aPelLes#DNA/hAT,None,0,1,0.9749019,DNA/hAT,0.7664175,1,0.97224045,DNA/hAT,0.9145287,9182,False,True,False,False,False,True,True,True,False
hAT_201-aPelLes#DNA/hAT,None,0,1,0.9748549,DNA/hAT,0.77994597,1,0.9618913,DNA/hAT,0.9157571,12530,False,True,False,False,False,True,True,True,False
hAT_345-aXenPet#DNA/hAT,None,0,1,0.97484565,DNA/hAT,0.7744116,1,0.95249605,DNA/hAT,0.91897887,6708,False,True,False,False,False,True,True,True,False
hAT_159-aEngPus#DNA/hAT,None,0,1,0.9748166,DNA/hAT,0.7905617,1,0.92958796,DNA/hAT,0.922861,9177,False,True,False,False,False,True,True,True,False
hAT_1007-aPelLes#DNA/hAT,None,0,1,0.97480255,DNA/hAT,0.78854233,1,0.9731161,DNA/hAT,0.9145464,8188,False,True,False,False,False,True,True,True,False
hAT_978-aRhiDor#DNA/hAT,None,0,1,0.9747984,DNA/hAT,0.6876323,1,0.9212148,DNA/hAT,0.9250851,6655,False,True,False,False,False,True,True,True,False
hAT_3-fSarPil#DNA/hAT,None,0,1,0.9747585,DNA/hAT,0.4669961,1,0.9589506,DNA/PiggyBac,0.3141493,5179,False,True,False,False,False,True,True,True,False
TcMar-Tc1_3-fPhoPho#DNA/TcMar-Tc1,None,0,1,0.97475094,DNA/TcMar-Tc1,0.6266672,1,0.9997297,DNA/TcMar-Tc1,0.9059884,1764,False,True,False,False,False,True,True,True,False
hAT_71-aXenPet#DNA/hAT,None,0,1,0.97470933,DNA/hAT,0.7787346,1,0.96081173,DNA/hAT,0.9174113,7805,False,True,False,False,False,True,True,True,False
hAT_790-aEngPus#DNA/hAT,None,0,1,0.9746712,DNA/hAT,0.7697931,1,0.9536936,DNA/hAT,0.91898435,7268,False,True,False,False,False,True,True,True,False
hAT_490-aEngPus#DNA/hAT,None,0,1,0.9746047,DNA/hAT,0.7743776,1,0.94772816,DNA/hAT,0.9205886,8118,False,True,False,False,False,True,True,True,False
hAT_636-aEngPus#DNA/hAT,None,0,1,0.9745565,DNA/hAT,0.7786361,1,0.97578526,DNA/hAT,0.91540474,7770,False,True,False,False,False,True,True,True,False
hAT_236-kAplTur#DNA/hAT,None,0,1,0.97453755,DNA/hAT,0.77786124,1,0.99984396,DNA/hAT,0.9174563,1147,False,True,False,False,False,True,True,True,False
hAT_942-aRhiDor#DNA/hAT,None,0,1,0.97451156,DNA/hAT,0.6954208,1,0.90890366,DNA/hAT,0.925047,6798,False,True,False,False,False,True,True,True,False
hAT_367-aRhiDor#DNA/hAT,None,0,1,0.97445357,DNA/hAT,0.71132284,1,0.9122427,DNA/hAT,0.9269002,7962,False,True,False,False,False,True,True,True,False
hAT_120-aPelLes#DNA/hAT,None,0,1,0.97443527,DNA/hAT,0.762088,1,0.9654195,DNA/hAT,0.9152732,6272,False,True,False,False,False,True,True,True,False
hAT_305-aXenPet#DNA/hAT,None,0,1,0.9743988,DNA/hAT,0.77270734,1,0.96126527,DNA/hAT,0.91727537,6915,False,True,False,False,False,True,True,True,False
hAT_927-aRhiDor#DNA/hAT,None,0,1,0.9743868,DNA/hAT,0.71150297,1,0.88358796,DNA/hAT,0.9282627,6840,False,True,False,False,False,True,True,True,False
Academ-1_23-fGymBra#DNA/Academ-1,None,0,1,0.9743292,DNA/Academ-1,0.89690644,1,0.99747074,DNA/Academ-1,0.43984216,1812,False,True,False,False,False,True,True,True,False
hAT_435-aRhiDor#DNA/hAT,None,0,1,0.974325,DNA/hAT,0.713896,1,0.9265303,DNA/hAT,0.9248993,7788,False,True,False,False,False,True,True,True,False
hAT_956-aEngPus#DNA/hAT,None,0,1,0.9742853,DNA/hAT,0.767836,1,0.79424006,DNA/hAT,0.9139586,6300,False,True,False,False,False,True,True,True,False
hAT_227-aEngPus#DNA/hAT,None,0,1,0.9742579,DNA/hAT,0.76931804,1,0.9694593,DNA/hAT,0.91665435,8929,False,True,False,False,False,True,True,True,False
hAT_308-aEngPus#DNA/hAT,None,0,1,0.97419906,DNA/hAT,0.79350567,1,0.9714414,DNA/hAT,0.9151379,8633,False,True,False,False,False,True,True,True,False
hAT_606-aEngPus#DNA/hAT,None,0,1,0.97419614,DNA/hAT,0.7810282,1,0.9573515,DNA/hAT,0.91865295,7852,False,True,False,False,False,True,True,True,False
hAT_338-aPelLes#DNA/hAT,None,0,1,0.9741848,DNA/hAT,0.78567976,1,0.9688047,DNA/hAT,0.9147991,11949,False,True,False,False,False,True,True,True,False
TcMar-Tc1_4-fLamInc#DNA/TcMar-Tc1,None,0,1,0.97416425,DNA/TcMar-Tc1,0.83817595,1,0.9998846,DNA/TcMar-Tc1,0.9192675,1698,False,True,False,False,False,True,True,True,False
hAT_126-aXenPet#DNA/hAT,None,0,1,0.9741304,DNA/hAT,0.77069503,1,0.97208,DNA/hAT,0.9152706,7576,False,True,False,False,False,True,True,True,False
hAT_73-aXenPet#DNA/hAT,None,0,1,0.9741304,DNA/hAT,0.77069503,1,0.9718188,DNA/hAT,0.9153397,7763,False,True,False,False,False,True,True,True,False
hAT_415-aEngPus#DNA/hAT,None,0,1,0.9740883,DNA/hAT,0.7914489,1,0.8375316,DNA/hAT,0.9161058,8360,False,True,False,False,False,True,True,True,False
hAT_87-aXenPet#DNA/hAT,None,0,1,0.974068,DNA/hAT,0.7798884,1,0.97008854,DNA/hAT,0.9157964,7712,False,True,False,False,False,True,True,True,False
Unknown_152-kAplTur#DNA/hAT,None,0,1,0.9740572,DNA/hAT,0.7199446,1,0.99791414,DNA/TcMar-Tc1,0.4333794,2041,False,True,False,False,False,True,True,True,False
hAT_849-aPelLes#DNA/hAT,None,0,1,0.9740519,DNA/hAT,0.77587914,1,0.9649473,DNA/hAT,0.9152211,9241,False,True,False,False,False,True,True,True,False
hAT_879-aRhiDor#DNA/hAT,None,0,1,0.97404623,DNA/hAT,0.70801604,1,0.89263946,DNA/hAT,0.9293888,6945,False,True,False,False,False,True,True,True,False
hAT_918-aPelLes#DNA/hAT,None,0,1,0.9740074,DNA/hAT,0.78284216,1,0.9693094,DNA/hAT,0.9146206,8832,False,True,False,False,False,True,True,True,False
TcMar-Tc1_22-fSarPil#DNA/TcMar-Tc1,None,0,1,0.9739976,DNA/TcMar-Tc1,0.8208824,1,0.9998354,DNA/TcMar-Tc1,0.91865396,1619,False,True,False,False,False,True,True,True,False
hAT_23-aPseCor#DNA/hAT,None,0,1,0.9739919,DNA/hAT,0.7256688,1,0.9999857,DNA/hAT,0.92108345,3912,False,True,False,False,False,True,True,True,False
P_1-kStyCla#DNA/P,None,0,1,0.9739865,DNA/CMC,0.39359376,1,0.99707234,DNA,0.68899655,6947,False,True,False,False,False,True,True,True,False
Unknown_230-aManAur#DNA,None,0,1,0.97398067,DNA,0.94461477,1,0.99973136,DNA,0.91531646,542,False,True,False,False,False,True,True,True,False
Academ-1_141-kMyxGlu#DNA/Academ-1,None,0,1,0.9739701,DNA/Academ-1,0.8400371,1,0.99999774,DNA/Academ-1,0.9271488,5017,False,True,False,False,False,True,True,True,False
hAT_870-aEngPus#DNA/hAT,None,0,1,0.97396654,DNA/hAT,0.7948175,1,0.9575133,DNA/hAT,0.91889036,6869,False,True,False,False,False,True,True,True,False
hAT_17-fAmmMar#DNA/hAT,None,0,1,0.97395384,DNA/hAT,0.76344883,1,0.9999019,DNA/hAT,0.9159733,2519,False,True,False,False,False,True,True,True,False
hAT_11-fNeoGra#DNA/hAT,None,0,1,0.9739258,DNA/hAT,0.6862714,1,0.9821353,DNA/hAT,0.8064581,3554,False,True,False,False,False,True,True,True,False
hAT_126-aEleCoq#DNA/hAT,None,0,1,0.9739216,DNA/hAT,0.79801714,1,0.9523088,DNA/hAT,0.92102545,8159,False,True,False,False,False,True,True,True,False
hAT_2-fCorLav#DNA/hAT,None,0,1,0.9738957,DNA/hAT,0.66019636,1,0.9999225,DNA/hAT,0.9229424,5012,False,True,False,False,False,True,True,True,False
hAT_163-aEngPus#DNA/hAT,None,0,1,0.9738656,DNA/hAT,0.7670572,1,0.9697185,DNA/hAT,0.916323,9171,False,True,False,False,False,True,True,True,False
hAT_559-aRhiDor#DNA/hAT,None,0,1,0.9738641,DNA/hAT,0.7337503,1,0.97909456,DNA/hAT,0.9141142,7499,False,True,False,False,False,True,True,True,False
hAT_846-aEngPus#DNA/hAT,None,0,1,0.9738357,DNA/hAT,0.779815,1,0.9901508,DNA/hAT,0.9194499,6989,False,True,False,False,False,True,True,True,False
hAT_440-aMixFle#DNA/hAT,None,0,1,0.973808,DNA/hAT,0.77178645,1,0.9794545,DNA/hAT,0.916941,6058,False,True,False,False,False,True,True,True,False
hAT_597-aRhiDor#DNA/hAT,None,0,1,0.973796,DNA/hAT,0.6876717,1,0.9151942,DNA/hAT,0.9264868,7445,False,True,False,False,False,True,True,True,False
hAT_441-aEngPus#DNA/hAT,None,0,1,0.9737882,DNA/hAT,0.7705906,1,0.97256607,DNA/hAT,0.9157468,8291,False,True,False,False,False,True,True,True,False
hAT_710-aEleCoq#DNA/hAT,None,0,1,0.973765,DNA/hAT,0.78694016,1,0.99871683,DNA/hAT,0.9181673,5912,False,True,False,False,False,True,True,True,False
hAT_712-aEleCoq#DNA/hAT,None,0,1,0.973739,DNA/hAT,0.8087869,1,0.9996481,DNA/hAT,0.9227518,5908,False,True,False,False,False,True,True,True,False
hAT_456-aEleCoq#DNA/hAT,None,0,1,0.97367775,DNA/hAT,0.78335017,1,0.98363274,DNA/hAT,0.9150304,7143,False,True,False,False,False,True,True,True,False
hAT_17-aRanImi#DNA,None,0,1,0.97367454,DNA/PiggyBac,0.93005025,1,0.99972564,DNA/PiggyBac,0.9005011,1237,False,True,False,False,False,True,True,True,False
hAT_565-aEngPus#DNA/hAT,None,0,1,0.9736483,DNA/hAT,0.7925984,1,0.9732021,DNA/hAT,0.9158483,7948,False,True,False,False,False,True,True,True,False
hAT_401-aEngPus#DNA/hAT,None,0,1,0.9736336,DNA/hAT,0.80191165,1,0.9713163,DNA/hAT,0.91518337,8392,False,True,False,False,False,True,True,True,False
hAT_313-aPelLes#DNA/hAT,None,0,1,0.9736163,DNA/hAT,0.8001032,1,0.9624632,DNA/hAT,0.91304,4890,False,True,False,False,False,True,True,True,False
hAT_19-aPelLes#DNA/hAT,None,0,1,0.97357607,DNA/hAT,0.76626927,1,0.964642,DNA/hAT,0.91552293,7208,False,True,False,False,False,True,True,True,False
Unknown_63-rGopFla#DNA,None,0,1,0.9735608,DNA,0.88119185,1,0.9999598,DNA,0.911372,910,False,True,False,False,False,True,True,True,False
hAT_360-aEngPus#DNA/hAT,None,0,1,0.9735406,DNA/hAT,0.76053137,1,0.957462,DNA/hAT,0.91879094,8517,False,True,False,False,False,True,True,True,False
hAT_1049-aRhiDor#DNA/hAT,None,0,1,0.97352433,DNA/hAT,0.7722921,1,0.97009385,DNA/hAT,0.91568094,6449,False,True,False,False,False,True,True,True,False
hAT_586-aRhiDor#DNA/hAT,None,0,1,0.9734805,DNA/hAT,0.667473,1,0.9584769,DNA/hAT,0.9176338,7458,False,True,False,False,False,True,True,True,False
hAT_574-aEngPus#DNA/hAT,None,0,1,0.9734442,DNA/hAT,0.7643967,1,0.9663272,DNA/hAT,0.91727227,7931,False,True,False,False,False,True,True,True,False
hAT_895-aEngPus#DNA/hAT,None,0,1,0.97343,DNA/hAT,0.7627829,1,0.9580339,DNA/hAT,0.9186747,6716,False,True,False,False,False,True,True,True,False
hAT_691-aRhiDor#DNA/hAT,None,0,1,0.9734119,DNA/hAT,0.7850754,1,0.9943076,DNA/hAT,0.9148854,7306,False,True,False,False,False,True,True,True,False
hAT_127-aRhiDor#DNA/hAT,None,0,1,0.973407,DNA/hAT,0.7385274,1,0.8917619,DNA/hAT,0.91943985,5962,False,True,False,False,False,True,True,True,False
Unknown_213-aManAur#DNA,None,0,1,0.97340345,DNA,0.9466528,1,0.99982053,DNA,0.91433096,556,False,True,False,False,False,True,True,True,False
hAT_436-aEleCoq#DNA/hAT,None,0,1,0.9733965,DNA/hAT,0.78388536,1,0.9848875,DNA/hAT,0.9167631,7194,False,True,False,False,False,True,True,True,False
hAT_1084-aPelLes#DNA/hAT,None,0,1,0.9733759,DNA/hAT,0.75391364,1,0.9378248,DNA/hAT,0.92158556,7719,False,True,False,False,False,True,True,True,False
hAT_33-fAulStu#DNA,None,0,1,0.97337466,DNA/TcMar-Tc1,0.4947967,1,0.9949498,DNA/PiggyBac,0.5622567,1286,False,True,False,False,False,True,True,True,False
hAT_1105-aPelLes#DNA/hAT,None,0,1,0.97336584,DNA/hAT,0.8021471,1,0.80594677,DNA/hAT,0.9167883,7641,False,True,False,False,False,True,True,True,False
hAT_52-fBorAnt#DNA/hAT,None,0,1,0.9733027,DNA/hAT,0.7965582,1,0.9999596,DNA/hAT,0.9157164,2658,False,True,False,False,False,True,True,True,False
Academ-1_274-kMyxGlu#DNA/Academ-1,None,0,1,0.97327775,DNA/Academ-1,0.8865305,1,0.99999845,DNA/Academ-1,0.92646295,3780,False,True,False,False,False,True,True,True,False
hAT_370-aEngPus#DNA/hAT,None,0,1,0.9732343,DNA/hAT,0.7671668,1,0.96802294,DNA/hAT,0.9168563,8463,False,True,False,False,False,True,True,True,False
hAT_639-aPelLes#DNA/hAT,None,0,1,0.97322166,DNA/hAT,0.78830045,1,0.9682266,DNA/hAT,0.9149261,10722,False,True,False,False,False,True,True,True,False
hAT_289-aEngPus#DNA/hAT,None,0,1,0.9731944,DNA/hAT,0.77598506,1,0.96830785,DNA/hAT,0.9161646,8713,False,True,False,False,False,True,True,True,False
CMC_1-fEchVip#DNA/CMC,None,0,1,0.9731929,DNA/CMC,0.3922277,1,0.958951,DNA/CMC,0.86169004,5390,False,True,False,False,False,True,True,True,False
hAT_436-aMixFle#DNA/hAT,None,0,1,0.9731521,DNA/hAT,0.7668692,1,0.914516,DNA/hAT,0.9268324,6078,False,True,False,False,False,True,True,True,False
hAT_89-aRhiDor#DNA/hAT,None,0,1,0.97312725,DNA/hAT,0.69110996,1,0.9139371,DNA/hAT,0.92280424,6121,False,True,False,False,False,True,True,True,False
hAT_705-aEleCoq#DNA/hAT,None,0,1,0.9731188,DNA/hAT,0.7813781,1,0.9979448,DNA/hAT,0.92092365,5998,False,True,False,False,False,True,True,True,False
hAT_81-aPelLes#DNA/hAT,None,0,1,0.9731161,DNA/hAT,0.7383458,1,0.97243935,DNA/hAT,0.9149391,13229,False,True,False,False,False,True,True,True,False
TcMar-Tc1_4-fMegCyp#DNA/TcMar-Tc1,None,0,1,0.9731003,DNA/TcMar-Tc1,0.7209949,1,0.9999229,DNA/TcMar-Tc1,0.9199881,1583,False,True,False,False,False,True,True,True,False
PiggyBac_38-aBomVar#DNA/PiggyBac,None,0,1,0.9730943,DNA/PiggyBac,0.9379864,1,0.99976045,DNA/PiggyBac,0.90029776,9206,False,True,False,False,False,True,True,True,False
hAT_582-aEngPus#DNA/hAT,None,0,1,0.9730907,DNA/hAT,0.8046436,1,0.92878747,DNA/hAT,0.9225304,7922,False,True,False,False,False,True,True,True,False
hAT_134-aRhiDor#DNA/hAT,None,0,1,0.97308975,DNA/hAT,0.73931116,1,0.9227667,DNA/hAT,0.9205671,5902,False,True,False,False,False,True,True,True,False
Academ-1_5-fMelGel#DNA/Academ-1,None,0,1,0.9730847,DNA/Academ-1,0.53195125,1,0.85901994,DNA/Academ-1,0.2996833,2668,False,True,False,False,False,True,True,True,False
PIF-Harbinger_1-fRutRut#DNA/PIF-Harbinger,None,0,1,0.97307444,DNA/CMC,0.30913544,1,0.99954766,DNA/PIF-Harbinger,0.8814952,5189,False,True,False,False,False,True,True,True,False
hAT_847-aEngPus#DNA/hAT,None,0,1,0.9730717,DNA/hAT,0.7791088,1,0.8834518,DNA/hAT,0.92378116,6986,False,True,False,False,False,True,True,True,False
TcMar-Tc1_25-fAstMex#DNA/TcMar-Tc1,None,0,1,0.97306204,DNA/TcMar-Tc1,0.8100388,1,0.9998884,DNA/TcMar-Tc1,0.91833335,1656,False,True,False,False,False,True,True,True,False
hAT_610-aEngPus#DNA/hAT,None,0,1,0.9730619,DNA/hAT,0.76912564,1,0.9510734,DNA/hAT,0.9197067,7834,False,True,False,False,False,True,True,True,False
hAT_461-aEleCoq#DNA/hAT,None,0,1,0.9730216,DNA/hAT,0.7981807,1,0.9645587,DNA/hAT,0.9189229,7130,False,True,False,False,False,True,True,True,False
hAT_828-aEngPus#DNA/hAT,None,0,1,0.97300386,DNA/hAT,0.8022403,1,0.97058916,DNA/hAT,0.9157109,7099,False,True,False,False,False,True,True,True,False
